sep=,
CUSTOM.date [local],CUSTOM.updateTime [local],OSD.flyTime,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.height [ft],OSD.heightMax [ft],OSD.vpsHeight [ft],OSD.altitude [ft],OSD.mileage [ft],OSD.hSpeed [MPH],OSD.hSpeedMax [MPH],OSD.xSpeed [MPH],OSD.xSpeedMax [MPH],OSD.ySpeed [MPH],OSD.ySpeedMax [MPH],OSD.zSpeed [MPH],OSD.zSpeedMax [MPH],OSD.pitch,OSD.roll,OSD.yaw,OSD.yaw [360],OSD.directionOfTravel,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.gpsNum,OSD.gpsLevel,OSD.isGPSUsed,OSD.nonGPSCause,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.ctrlDevice,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.motorFailReason,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceletorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.yaw [360],GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.filename,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.mode,RC.goHomeDepressed,RC.recordDepressed,RC.shutterDepressed,RC.playbackDepressed,RC.wheelDepressed,RC.wheelOffset,RC.custom1Depressed,RC.custom2Depressed,RC.custom3Depressed,RC.custom4Depressed,BATTERY.chargeLevel,BATTERY.currentPV [V],BATTERY.currentCapacity [mAh],BATTERY.fullCapacity [mAh],BATTERY.voltage [V],BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1 [V],BATTERY.cellVoltage2 [V],BATTERY.maxCellVoltageDeviation,BATTERY.isCellVoltageDeviationHigh,BATTERY.isVoltageLow,BATTERY.current [A],BATTERY.temperature [F],BATTERY.minTemperature [F],BATTERY.maxTemperature [F],BATTERY.usefulTime [s],BATTERY.goHomeTime [s],BATTERY.landTime [s],BATTERY.goHomeBattery,BATTERY.landBattery,BATTERY.safeFlyRadius,BATTERY.volumeConsume,BATTERY.status,BATTERY.goHomeStatus,BATTERY.goHomeCountdown,BATTERY.lowWarning,BATTERY.lowWarningGoHome,BATTERY.seriousLowWarning,BATTERY.seriousLowWarningLanding,BATTERY.timesCharged,MC.failSafeAction,MC.isObstacleAvoidanceEnabled,MC.isCollisionAvoidanceEnabled,MC.isRthObstacleAvoidanceEnabled,MC.isBraking,MC.isAvoidingObstacle,MC.isAvoidingActiveObstacle,MC.isAscentLimitedByObstacle,MC.isLandingConfirmationNeeded,MC.atLowAltitudeLimit,MC.atDistanceLimit,MC.atAirportAltitudeLimit,MC.atAirportBoundary,HOME.latitude,HOME.longitude,HOME.distance [ft],HOME.height [ft],HOME.heightLimit [ft],HOME.isHomeRecord,HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.isDynamicHomePointEnabled,HOME.isReachedLimitDistance,HOME.isReachedLimitHeight,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleFlightModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.iocMode,HOME.goHomeHeight [ft],HOME.courseLockAngle,HOME.forceLandingHeight [ft],HOME.dataRecorderFileIndex,WEATHER.windDirection,WEATHER.windRelativeDirection,WEATHER.windSpeed [MPH],WEATHER.maxWindSpeed [MPH],WEATHER.windStrength,WEATHER.isFacingWind,WEATHER.isFlyingIntoWind,RECOVER.appType,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,DETAILS.totalTime [s],DETAILS.totalDistance [ft],DETAILS.maxHeight [ft],DETAILS.maxHorizontalSpeed [MPH],DETAILS.maxVerticalSpeed [MPH],DETAILS.photoNum,DETAILS.videoTime [s],DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.batterySerial,DETAILS.appName,DETAILS.appType,DETAILS.appVersion,DETAILS.guid,SERIAL.flightController,SERIAL.camera,SERIAL.gimbal,SERIAL.rc,SERIAL.battery,SERIAL.battery2,APPGPS.latitude,APPGPS.longitude,APPGPS.accuracy,APP.tip,APP.warning
7/11/2026,7:26:39.57 PM,1m 32.6s,92.6,47.7017020069055,11.7410839092108,61.6,61.6,44.2,2451,1760.4,0,26.955823,0,8.500372,0,14.316416,0,0.447388,-0.7,2.6,-25.8,334.2,,P-GPS,Auto Fly,,27,5,True,,Mini 4 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-33.6,326.4,False,False,False,False,False,False,,True,Normal,60,40,1024,1024,1024,1295,C,False,False,False,False,False,0,False,False,False,False,47,7.297,1150,2494,7.297,False,3.65,3.647,0.01,False,False,5.487,110.1,109.7,113.1,,,,,,,,,Idle,,,,,,4,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,47.7061320202969,11.7402183049631,1630.0,2351.1,393.7,True,1,1,False,False,False,False,,True,False,False,,164,,16.4,59,NE,E,2.23,5.81,Calm,False,False,,1.11.99,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,191.3,3.5,62.3,27.100304,9.618842,0,0,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,DJI Fly,,1.11.99,7AF13900-8B81-53DC-83AD-699DD8891660,1581F6Z9C23AL003CW6K,6TVFL9Q0M2X6V9,,6UZBL93021065D,7BVPM5DDA201D2,,,,,,
7/11/2026,7:26:39.67 PM,1m 32.7s,92.7,47.7017016066064,11.7410841712435,61.6,61.6,44.2,2451,1760.6,0,26.955823,0,8.500372,0,14.316416,0,0.447388,-0.7,2.5,-25.8,334.2,,P-GPS,Auto Fly,,27,5,True,,Mini 4 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-33.6,326.4,False,False,False,False,False,False,,True,Normal,60,40,1024,1024,1024,1684,C,False,False,False,False,False,0,False,False,False,False,47,7.297,1150,2494,7.297,False,3.65,3.647,0.01,False,False,5.487,110.1,109.7,113.1,,,,,,,,,Idle,,,,,,4,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,47.7061320202969,11.7402183049631,1630.1,2351.1,393.7,True,1,1,False,False,False,False,,True,False,False,,164,,16.4,59,NE,E,2.46,5.81,Calm,False,False,,1.11.99,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,191.3,3.5,62.3,27.100304,9.618842,0,0,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,DJI Fly,,1.11.99,7AF13900-8B81-53DC-83AD-699DD8891660,1581F6Z9C23AL003CW6K,6TVFL9Q0M2X6V9,,6UZBL93021065D,7BVPM5DDA201D2,,,,,,
7/11/2026,7:26:39.77 PM,1m 32.8s,92.8,47.7017016436203,11.7410841782209,61.6,61.6,44.2,2451,1760.6,0,26.955823,0,8.500372,0,14.316416,0,0.447388,-1.2,2.2,-25.9,334.1,,P-GPS,Auto Fly,,27,5,True,,Mini 4 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-33.1,326.9,False,False,False,False,False,False,,True,Normal,60,40,1024,1024,1024,1684,C,False,False,False,False,False,0,False,False,False,False,47,7.297,1149,2494,7.297,False,3.65,3.647,0.01,False,False,5.424,110.1,109.7,113.1,,,,,,,,,Idle,,,,,,4,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,47.7061320202969,11.7402183049631,1630.1,2351.1,393.7,True,1,1,False,False,False,False,,True,False,False,,164,,16.4,59,NE,E,2.46,5.81,Calm,False,True,,1.11.99,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,191.3,3.5,62.3,27.100304,9.618842,0,0,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,DJI Fly,,1.11.99,7AF13900-8B81-53DC-83AD-699DD8891660,1581F6Z9C23AL003CW6K,6TVFL9Q0M2X6V9,,6UZBL93021065D,7BVPM5DDA201D2,,,,,,
7/11/2026,7:26:39.87 PM,1m 32.9s,92.9,47.7017015783661,11.7410841928886,61.6,61.6,44.2,2451,1760.6,0,26.955823,0,8.500372,0,14.316416,0,0.447388,-1.2,2.2,-25.1,334.9,,P-GPS,Auto Fly,,27,5,True,,Mini 4 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-30.8,329.2,False,False,False,False,False,False,,True,Normal,60,40,1024,1024,1024,1684,C,False,False,False,False,False,0,False,False,False,False,47,7.297,1149,2494,7.297,False,3.65,3.647,0.01,False,False,5.424,110.1,109.7,113.1,,,,,,,,,Idle,,,,,,4,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,47.7061320202969,11.7402183049631,1630.2,2351.1,393.7,True,1,1,False,False,False,False,,True,False,False,,164,,16.4,59,NE,E,2.46,5.81,Calm,False,False,,1.11.99,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,191.3,3.5,62.3,27.100304,9.618842,0,0,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,DJI Fly,,1.11.99,7AF13900-8B81-53DC-83AD-699DD8891660,1581F6Z9C23AL003CW6K,6TVFL9Q0M2X6V9,,6UZBL93021065D,7BVPM5DDA201D2,,,,,,
7/11/2026,7:26:39.97 PM,1m 33.0s,93.0,47.7017016619902,11.741083984994,61.6,61.6,44.2,2451,1760.7,0,26.955823,0,8.500372,0,14.316416,0,0.447388,-1.2,2.2,-21.8,338.2,,P-GPS,Auto Fly,,27,5,True,,Mini 4 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-26.7,333.3,False,False,False,False,False,False,,True,Normal,60,40,1024,1024,1024,1684,C,False,False,False,False,False,0,False,False,False,False,47,7.297,1149,2494,7.297,False,3.65,3.647,0.01,False,False,5.424,110.1,109.7,113.1,,,,,,,,,Idle,,,,,,4,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,47.7061320202969,11.7402183049631,1630.1,2351.1,393.7,True,1,1,False,False,False,False,,True,False,False,,164,,16.4,59,NE,NE,2.68,5.81,Calm,True,False,,1.11.99,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,191.3,3.5,62.3,27.100304,9.618842,0,0,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,DJI Fly,,1.11.99,7AF13900-8B81-53DC-83AD-699DD8891660,1581F6Z9C23AL003CW6K,6TVFL9Q0M2X6V9,,6UZBL93021065D,7BVPM5DDA201D2,,,,,,
7/11/2026,7:26:40.07 PM,1m 33.1s,93.1,47.7017016652804,11.7410839979302,61.6,61.6,44.2,2451,1760.7,0,26.955823,0,8.500372,0,14.316416,0,0.447388,-1.4,2.1,-16.5,343.5,,P-GPS,Auto Fly,,27,5,True,,Mini 4 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-24.1,335.9,False,False,False,False,False,False,,True,Normal,60,40,1024,1024,1024,1338,C,False,False,False,False,False,0,False,False,False,False,47,7.297,1149,2494,7.297,False,3.65,3.647,0.01,False,False,5.424,110.1,109.7,113.1,,,,,,,,,Idle,,,,,,4,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,47.7061320202969,11.7402183049631,1630.1,2351.1,393.7,True,1,1,False,False,False,False,,True,False,False,,164,,16.4,59,NE,NE,2.68,5.81,Calm,True,True,,1.11.99,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,191.3,3.5,62.3,27.100304,9.618842,0,0,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,DJI Fly,,1.11.99,7AF13900-8B81-53DC-83AD-699DD8891660,1581F6Z9C23AL003CW6K,6TVFL9Q0M2X6V9,,6UZBL93021065D,7BVPM5DDA201D2,,,,,,
7/11/2026,7:26:40.17 PM,1m 33.2s,93.2,47.701701681731,11.7410840125469,61.6,61.6,44.2,2451,1760.7,0,26.955823,0,8.500372,0,14.316416,0,0.447388,-1.8,2,-10.5,349.5,,P-GPS,Auto Fly,,27,5,True,,Mini 4 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-18.5,341.5,False,False,False,False,False,False,,True,Normal,60,40,1024,1024,1024,1024,C,False,False,False,False,False,0,False,False,False,False,47,7.297,1149,2494,7.297,False,3.65,3.647,0.01,False,False,5.424,110.1,109.7,113.1,,,,,,,,,Idle,,,,,,4,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,47.7061320202969,11.7402183049631,1630.1,2351.1,393.7,True,1,1,False,False,False,False,,True,False,False,,164,,16.4,59,NE,NE,2.9,5.81,Calm,True,True,,1.11.99,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,191.3,3.5,62.3,27.100304,9.618842,0,0,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,DJI Fly,,1.11.99,7AF13900-8B81-53DC-83AD-699DD8891660,1581F6Z9C23AL003CW6K,6TVFL9Q0M2X6V9,,6UZBL93021065D,7BVPM5DDA201D2,,,,,,
7/11/2026,7:26:40.28 PM,1m 33.3s,93.3,47.7017017338247,11.7410839895777,61.6,61.6,44.2,2451,1760.7,0,26.955823,0,8.500372,0,14.316416,0,0.447388,-1.7,1.9,-4.7,355.3,,P-GPS,Auto Fly,,27,5,True,,Mini 4 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-11.4,348.6,False,False,False,False,False,False,,True,Normal,60,40,1024,1024,1024,1024,C,False,False,False,False,False,0,False,False,False,False,47,7.297,1149,2494,7.297,False,3.65,3.647,0.01,False,False,5.424,110.1,109.7,113.1,,,,,,,,,Idle,,,,,,4,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,47.7061320202969,11.7402183049631,1630.1,2351.1,393.7,True,1,1,False,False,False,False,,True,False,False,,164,,16.4,59,NE,NE,2.9,5.81,Calm,True,True,,1.11.99,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,191.3,3.5,62.3,27.100304,9.618842,0,0,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,DJI Fly,,1.11.99,7AF13900-8B81-53DC-83AD-699DD8891660,1581F6Z9C23AL003CW6K,6TVFL9Q0M2X6V9,,6UZBL93021065D,7BVPM5DDA201D2,,,,,,
7/11/2026,7:26:40.38 PM,1m 33.4s,93.4,47.7017016145575,11.7410843507194,61.6,61.6,44.2,2451,1760.8,0,26.955823,0,8.500372,0,14.316416,0,0.447388,-1.4,1.7,-1,359,,P-GPS,Auto Fly,,27,5,True,,Mini 4 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-8.6,351.4,False,False,False,False,False,False,,True,Normal,60,40,1024,1024,1024,1024,C,False,False,False,False,False,0,False,False,False,False,47,7.297,1149,2494,7.297,False,3.65,3.647,0.01,False,False,5.424,110.1,109.7,113.1,,,,,,,,,Idle,,,,,,4,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,47.7061320202969,11.7402183049631,1630.1,2351.1,393.7,True,1,1,False,False,False,False,,True,False,False,,164,,16.4,59,NE,NE,2.9,5.81,Calm,True,False,,1.11.99,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,191.3,3.5,62.3,27.100304,9.618842,0,0,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,DJI Fly,,1.11.99,7AF13900-8B81-53DC-83AD-699DD8891660,1581F6Z9C23AL003CW6K,6TVFL9Q0M2X6V9,,6UZBL93021065D,7BVPM5DDA201D2,,,,,,
7/11/2026,7:26:40.48 PM,1m 33.5s,93.5,47.7017016345725,11.7410843779158,61.6,61.6,44.2,2451,1760.8,0,26.955823,0,8.500372,0,14.316416,0,0.447388,-1.1,1.5,0.4,0.4,,P-GPS,Auto Fly,,27,5,True,,Mini 4 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-6.6,353.4,False,False,False,False,False,False,,True,Normal,60,40,1024,1024,1024,1024,C,False,False,False,False,False,0,False,False,False,False,47,7.297,1149,2494,7.297,False,3.65,3.647,0.01,False,False,5.424,110.1,109.7,113.1,,,,,,,,,Idle,,,,,,4,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,47.7061320202969,11.7402183049631,1630.1,2351.1,393.7,True,1,1,False,False,False,False,,True,False,False,,164,,16.4,59,NE,NE,3.13,5.81,Calm,True,True,,1.11.99,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,191.3,3.5,62.3,27.100304,9.618842,0,0,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,DJI Fly,,1.11.99,7AF13900-8B81-53DC-83AD-699DD8891660,1581F6Z9C23AL003CW6K,6TVFL9Q0M2X6V9,,6UZBL93021065D,7BVPM5DDA201D2,,,,,,
7/11/2026,7:26:40.58 PM,1m 33.6s,93.6,47.7017016027679,11.7410846183544,61.6,61.6,44.2,2451,1760.9,0,26.955823,0,8.500372,0,14.316416,0,0.447388,-1,1.2,1.9,1.9,,P-GPS,Auto Fly,,27,5,True,,Mini 4 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-5.4,354.6,False,False,False,False,False,False,,True,Normal,60,40,1024,1024,1024,1024,C,False,False,False,False,False,0,False,False,False,False,47,7.297,1149,2494,7.297,False,3.65,3.647,0.01,False,False,5.424,110.1,109.7,113.1,,,,,,,,,Idle,,,,,,4,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,47.7061320202969,11.7402183049631,1630.2,2351.1,393.7,True,1,1,False,False,False,False,,True,False,False,,164,,16.4,59,NE,NE,3.13,5.81,Calm,True,True,,1.11.99,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,191.3,3.5,62.3,27.100304,9.618842,0,0,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,DJI Fly,,1.11.99,7AF13900-8B81-53DC-83AD-699DD8891660,1581F6Z9C23AL003CW6K,6TVFL9Q0M2X6V9,,6UZBL93021065D,7BVPM5DDA201D2,,,,,,
7/11/2026,7:26:40.68 PM,1m 33.7s,93.7,47.7017015564319,11.7410847280058,61.6,61.6,44.2,2451,1760.9,0,26.955823,0,8.500372,0,14.316416,0,0.447388,-1.5,1.1,2.9,2.9,,P-GPS,Auto Fly,,27,5,True,,Mini 4 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-4.8,355.2,False,False,False,False,False,False,,True,Normal,60,40,1024,1024,1024,1024,C,False,False,False,False,False,0,False,False,False,False,47,7.297,1149,2494,7.297,False,3.65,3.647,0.01,False,False,5.424,110.1,109.7,113.1,,,,,,,,,Idle,,,,,,4,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,47.7061320202969,11.7402183049631,1630.2,2351.1,393.7,True,1,1,False,False,False,False,,True,False,False,,164,,16.4,59,NE,NE,3.13,5.81,Calm,True,False,,1.11.99,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,191.3,3.5,62.3,27.100304,9.618842,0,0,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,DJI Fly,,1.11.99,7AF13900-8B81-53DC-83AD-699DD8891660,1581F6Z9C23AL003CW6K,6TVFL9Q0M2X6V9,,6UZBL93021065D,7BVPM5DDA201D2,,,,,,
7/11/2026,7:26:40.78 PM,1m 33.8s,93.8,47.7017015561577,11.7410847871351,61.6,61.6,44.2,2451,1760.9,0,26.955823,0,8.500372,0,14.316416,0,0.447388,-2,1.1,3.1,3.1,,P-GPS,Auto Fly,,27,5,True,,Mini 4 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-4.8,355.2,False,False,False,False,False,False,,True,Normal,60,40,1024,1024,1024,1024,C,False,False,False,False,False,0,False,False,False,False,46,7.294,1146,2494,7.294,False,3.649,3.645,0.01,False,False,5.445,110.1,109.7,113.1,,,,,,,,,Idle,,,,,,4,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,47.7061320202969,11.7402183049631,1630.2,2351.1,393.7,True,1,1,False,False,False,False,,True,False,False,,164,,16.4,59,NE,NE,3.13,5.81,Calm,True,True,,1.11.99,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,191.3,3.5,62.3,27.100304,9.618842,0,0,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,DJI Fly,,1.11.99,7AF13900-8B81-53DC-83AD-699DD8891660,1581F6Z9C23AL003CW6K,6TVFL9Q0M2X6V9,,6UZBL93021065D,7BVPM5DDA201D2,,,,,,
7/11/2026,7:26:40.88 PM,1m 33.9s,93.9,47.7017017724837,11.7410846771781,61.6,61.6,44.2,2451,1761.0,0,26.955823,0,8.500372,0,14.316416,0,0.447388,-1.6,1.3,2.8,2.8,,P-GPS,Auto Fly,,27,5,True,,Mini 4 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-4.8,355.2,False,False,False,False,False,False,,True,Normal,60,40,1024,1024,1024,631,C,False,False,False,False,False,0,False,False,False,False,46,7.294,1146,2494,7.294,False,3.649,3.645,0.01,False,False,5.445,110.1,109.7,113.1,,,,,,,,,Idle,,,,,,4,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,47.7061320202969,11.7402183049631,1630.1,2351.1,393.7,True,1,1,False,False,False,False,,True,False,False,,164,,16.4,59,NE,NE,3.13,5.81,Calm,True,True,,1.11.99,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,191.3,3.5,62.3,27.100304,9.618842,0,0,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,DJI Fly,,1.11.99,7AF13900-8B81-53DC-83AD-699DD8891660,1581F6Z9C23AL003CW6K,6TVFL9Q0M2X6V9,,6UZBL93021065D,7BVPM5DDA201D2,,,,,,
7/11/2026,7:26:40.98 PM,1m 34.0s,94.0,47.7017018489792,11.7410846588434,61.6,61.6,44.2,2451,1761.0,0,26.955823,0,8.500372,0,14.316416,0,0.447388,-1,1.5,2.8,2.8,,P-GPS,Auto Fly,,26,5,True,,Mini 4 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-4.8,355.2,False,False,False,False,False,False,,True,Normal,60,40,1024,1024,1024,364,C,False,False,False,False,False,0,False,False,False,False,46,7.294,1146,2494,7.294,False,3.649,3.645,0.01,False,False,5.445,110.1,109.7,113.1,,,,,,,,,Idle,,,,,,4,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,47.7061320202969,11.7402183049631,1630.1,2351.1,393.7,True,1,1,False,False,False,False,,True,False,False,,164,,16.4,59,NE,NE,3.13,5.81,Calm,True,True,,1.11.99,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,191.3,3.5,62.3,27.100304,9.618842,0,0,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,DJI Fly,,1.11.99,7AF13900-8B81-53DC-83AD-699DD8891660,1581F6Z9C23AL003CW6K,6TVFL9Q0M2X6V9,,6UZBL93021065D,7BVPM5DDA201D2,,,,,,
7/11/2026,7:26:41.09 PM,1m 34.1s,94.1,47.7017019386353,11.7410847166994,61.6,61.6,44.2,2451,1761.1,0,26.955823,0,8.500372,0,14.316416,0,0.447388,-0.9,1.4,2.8,2.8,,P-GPS,Auto Fly,,26,5,True,,Mini 4 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-6.8,353.2,False,False,False,False,False,False,,True,Normal,60,40,1024,1024,1024,879,C,False,False,False,False,False,0,False,False,False,False,46,7.294,1146,2494,7.294,False,3.649,3.645,0.01,False,False,5.445,110.1,109.7,113.1,,,,,,,,,Idle,,,,,,4,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,47.7061320202969,11.7402183049631,1630.0,2351.1,393.7,True,1,1,False,False,False,False,,True,False,False,,164,,16.4,59,NE,NE,3.35,5.81,Calm,True,True,,1.11.99,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,191.3,3.5,62.3,27.100304,9.618842,0,0,DJI Mini 4 Pro,1581F6Z9C23AL003,6TVFL9Q0M2X6V9,6UZBL93021065D,7BVPM5DDA201D2,DJI Fly,,1.11.99,7AF13900-8B81-53DC-83AD-699DD8891660,1581F6Z9C23AL003CW6K,6TVFL9Q0M2X6V9,,6UZBL93021065D,7BVPM5DDA201D2,,,,,,
